title,text,subject,date,label,target
CELEBRITY SCANDAL LEAKS ONLINE: MIRACLE REMEDY: Ancient Tree Bark Powder Banishes Stress And Makes You Fly In Your Sleep!,MIRACLE REMEDY: Ancient Tree Bark Powder Banishes Stress And Makes You Fly In Your Sleep! Article ID #77 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
UNBELIEVABLE DISCOVERY CHANGES EVERYTHING: BREAKING: Secret Alien Technology Discovered in Underground Bunker! Government Hiding The Truth From Citizens! Scientists Shocked!,BREAKING: Secret Alien Technology Discovered in Underground Bunker! Government Hiding The Truth From Citizens! Scientists Shocked! Article ID #180 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
SECRET GOVERNMENT PROJECT EXPOSED: UNBELIEVABLE: Local Man Discovers Free Unlimited Electricity Using Two Magnets And A Paperclip!,UNBELIEVABLE: Local Man Discovers Free Unlimited Electricity Using Two Magnets And A Paperclip! Article ID #139 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
CELEBRITY SCANDAL LEAKS ONLINE: CONFIRMED: Eating Chocolate 10 Times A Day Reverses Aging Instantly According To Anonymous Unnamed Blogger!,CONFIRMED: Eating Chocolate 10 Times A Day Reverses Aging Instantly According To Anonymous Unnamed Blogger! Article ID #213 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Central Bank Adjusts Key Financial Rates - Official News,NEW YORK — Wall Street indexes closed moderately higher as earnings reports from major manufacturing and technology firms exceeded consensus analyst estimates. Reporting according to official press release #75. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Environmental Protection Board Publishes Report - Official News,BRUSSELS — The European Union passed comprehensive regulations standardizing consumer device charging ports across member states. Reporting according to official press release #118. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
SHOCKING TRUTH REVEALED: LEAKED DOCUMENT: Billionaires Plan To Teleport Moon To Another Galaxy Next Month Using Quantum Magnetism!,LEAKED DOCUMENT: Billionaires Plan To Teleport Moon To Another Galaxy Next Month Using Quantum Magnetism! Article ID #72 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Scientific Consensus Confirms Trial Results - Official News,BERLIN — European aerospace consortium completed successful high-altitude test flights for hydrogen-powered zero-emission commercial flight prototypes. Reporting according to official press release #266. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
MIRACLE CURE SPREADING FAST: LEAKED DOCUMENT: Billionaires Plan To Teleport Moon To Another Galaxy Next Month Using Quantum Magnetism!,LEAKED DOCUMENT: Billionaires Plan To Teleport Moon To Another Galaxy Next Month Using Quantum Magnetism! Article ID #62 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Central Bank Adjusts Key Financial Rates - Official News,SYDNEY — Marine biologists documented significant coral regeneration across targeted sanctuary zones following intensive conservation management programs. Reporting according to official press release #107. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
LEAKED REPORT PROVES CONSPIRACY: MIRACLE REMEDY: Ancient Tree Bark Powder Banishes Stress And Makes You Fly In Your Sleep!,MIRACLE REMEDY: Ancient Tree Bark Powder Banishes Stress And Makes You Fly In Your Sleep! Article ID #17 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Environmental Protection Board Publishes Report - Official News,BRUSSELS — The European Union passed comprehensive regulations standardizing consumer device charging ports across member states. Reporting according to official press release #278. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Central Bank Adjusts Key Financial Rates - Official News,GENEVA — The World Health Organization released updated global health guidelines recommending balanced diets and regular physical activity to reduce cardiovascular risks. Reporting according to official press release #291. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Environmental Protection Board Publishes Report - Official News,BERLIN — European aerospace consortium completed successful high-altitude test flights for hydrogen-powered zero-emission commercial flight prototypes. Reporting according to official press release #246. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
LEAKED REPORT PROVES CONSPIRACY: CONFIRMED: Eating Chocolate 10 Times A Day Reverses Aging Instantly According To Anonymous Unnamed Blogger!,CONFIRMED: Eating Chocolate 10 Times A Day Reverses Aging Instantly According To Anonymous Unnamed Blogger! Article ID #33 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
"CELEBRITY SCANDAL LEAKS ONLINE: SHOCKING: Drinking Lemon Juice Mixed With Miracle Powder Cures All Incurable Diseases Overnight, Doctors Don't Want You To Know!","SHOCKING: Drinking Lemon Juice Mixed With Miracle Powder Cures All Incurable Diseases Overnight, Doctors Don't Want You To Know! Article ID #261 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!",News,2026-01-01,1,FAKE
LEAKED REPORT PROVES CONSPIRACY: UNBELIEVABLE: Local Man Discovers Free Unlimited Electricity Using Two Magnets And A Paperclip!,UNBELIEVABLE: Local Man Discovers Free Unlimited Electricity Using Two Magnets And A Paperclip! Article ID #129 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Central Bank Adjusts Key Financial Rates - Official News,SYDNEY — Marine biologists documented significant coral regeneration across targeted sanctuary zones following intensive conservation management programs. Reporting according to official press release #147. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
LEAKED REPORT PROVES CONSPIRACY: MIRACLE REMEDY: Ancient Tree Bark Powder Banishes Stress And Makes You Fly In Your Sleep!,MIRACLE REMEDY: Ancient Tree Bark Powder Banishes Stress And Makes You Fly In Your Sleep! Article ID #137 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
DOCTORS HATE THIS SIMPLE TRICK: WARNING: Microwave Ovens Are Sending Secret Signals To Deep Space Satellites Without User Knowledge!,WARNING: Microwave Ovens Are Sending Secret Signals To Deep Space Satellites Without User Knowledge! Article ID #18 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Official Statement Released by Ministry - Official News,BRUSSELS — The European Union passed comprehensive regulations standardizing consumer device charging ports across member states. Reporting according to official press release #208. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
SHOCKING TRUTH REVEALED: ALERT: Invisible Robots Are Monitoring Your Thoughts Through Standard Household Mirrors! Share Before Deleted!,ALERT: Invisible Robots Are Monitoring Your Thoughts Through Standard Household Mirrors! Share Before Deleted! Article ID #144 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Scientific Consensus Confirms Trial Results - Official News,TOKYO — Tech innovators unveiled a new semiconductor fabrication process designed to increase energy efficiency in data centers by twenty percent. Reporting according to official press release #242. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Tech Firm Announces Quarterly Revenue Growth - Official News,GENEVA — The World Health Organization released updated global health guidelines recommending balanced diets and regular physical activity to reduce cardiovascular risks. Reporting according to official press release #141. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
UNBELIEVABLE DISCOVERY CHANGES EVERYTHING: ALERT: Invisible Robots Are Monitoring Your Thoughts Through Standard Household Mirrors! Share Before Deleted!,ALERT: Invisible Robots Are Monitoring Your Thoughts Through Standard Household Mirrors! Share Before Deleted! Article ID #4 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
CELEBRITY SCANDAL LEAKS ONLINE: MIRACLE REMEDY: Ancient Tree Bark Powder Banishes Stress And Makes You Fly In Your Sleep!,MIRACLE REMEDY: Ancient Tree Bark Powder Banishes Stress And Makes You Fly In Your Sleep! Article ID #37 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
